id,year,shipname,nation,days,embarked,disembarked
41399,1820,Centinela,Spain / Uruguay,,424,405
46491,1820,Jupiter,Spain / Uruguay,,479,394
49013,1820,Esgueira,Portugal / Brazil,271,434,393
49045,1820,Feliz Americano,Portugal / Brazil,223,432,391
48854,1820,Vigilante Africano,Portugal / Brazil,265,429,389
49005,1820,Feliz Americano,Portugal / Brazil,229,426,386
49015,1820,General Silveira,Portugal / Brazil,271,425,385
48844,1820,S Antônio Protetor,Portugal / Brazil,283,425,385
48848,1820,S Marcos,Portugal / Brazil,337,421,381
49014,1820,Leopoldina,Portugal / Brazil,221,422,376
49026,1820,Feliz Dias,Portugal / Brazil,,401,367
900087,1820,Júlia,Portugal / Brazil,,398,355
42906,1820,Nueva Pajaro,Spain / Uruguay,,389,353
49001,1820,Adamastor,Portugal / Brazil,258,390,353
49007,1820,Mercúrio,Portugal / Brazil,245,390,353
49008,1820,Ulisses,Portugal / Brazil,198,390,353
49009,1820,Vitória,Portugal / Brazil,290,390,353
49016,1820,Aventureiro da América,Portugal / Brazil,181,390,353
49017,1820,S Rosa,Portugal / Brazil,218,390,353
49018,1820,Reino do Brasil,Portugal / Brazil,211,390,353
49019,1820,Esperança,Portugal / Brazil,252,390,353
49020,1820,S José Diligente,Portugal / Brazil,289,390,353
49021,1820,Pastora de Lima,Portugal / Brazil,192,390,353
49022,1820,Grão Penedo,Portugal / Brazil,213,390,353
49023,1820,S José Diligente Vulcano,Portugal / Brazil,237,390,353
49025,1820,S Antônio Destemido,Portugal / Brazil,,390,353
49029,1820,Ligeiro,Portugal / Brazil,233,390,353
49031,1820,Mariana Dáfne,Portugal / Brazil,263,390,353
49032,1820,S Pedro do Sul,Portugal / Brazil,237,390,353
49033,1820,Luís,Portugal / Brazil,199,390,353
49035,1820,General Rêgo,Portugal / Brazil,123,390,353
49037,1820,Imperador Feliz,Portugal / Brazil,357,390,353
49042,1820,Adamastor,Portugal / Brazil,236,390,353
49044,1820,Triunfo do Brasil,Portugal / Brazil,235,390,353
49046,1820,Voador,Portugal / Brazil,288,390,353
49050,1820,Golfinho,Portugal / Brazil,172,390,353
40828,1820,Americana Portuguesa,Portugal / Brazil,,390,353
42904,1820,Tercer Pajaro,Spain / Uruguay,,389,353
51853,1820,Vitória,Portugal / Brazil,,390,353
46836,1820,Flor da Bahia,Portugal / Brazil,,390,353
46858,1820,Ébano,Portugal / Brazil,,390,353
46865,1820,Gratidão,Portugal / Brazil,,390,353
46867,1820,Conde de Palma,Portugal / Brazil,,390,353
47100,1820,Bom Jesus de Além,Portugal / Brazil,,390,353
47103,1820,NS da Conceição e Sr dos Passos,Portugal / Brazil,,390,353
48756,1820,Marquês de Pombal,Portugal / Brazil,,390,353
48833,1820,Triunfo da Inveja,Portugal / Brazil,,390,353
48838,1820,Bom Caminho,Portugal / Brazil,,390,353
48840,1820,Fênix,Portugal / Brazil,,390,353
48845,1820,S José Grande,Portugal / Brazil,,390,353
47458,1820,Amazona,Portugal / Brazil,,390,353
46756,1820,S João do Rio,Portugal / Brazil,,390,353
46781,1820,Boa Hora,Portugal / Brazil,,390,353
900088,1820,Lusitânia,Portugal / Brazil,,390,353
34132,1820,Adolphe,France,,380,351
47105,1820,S André Diligente,Portugal / Brazil,256,385,349
46444,1820,Trajano,Portugal / Brazil,,381,349
48760,1820,S André Diligente,Portugal / Brazil,167,385,349
41401,1820,Vapor,Spain / Uruguay,,380,344
41395,1820,Cienfuegos,Spain / Uruguay,,376,341
34190,1820,Protée,France,,401,330
41394,1820,Tarantula,Spain / Uruguay,,378,327
42209,1820,Maltilete,Spain / Uruguay,,342,308
46722,1820,Feliz Destino,Portugal / Brazil,344,333,305
49790,1820,S José,Spain / Uruguay,,370,303
42201,1820,Golondrina,Spain / Uruguay,,339,297
47104,1820,S José Grande,Portugal / Brazil,499,321,294
34165,1820,Fox,France,,300,294
48751,1820,NS da Boa Viagem Abismo,Portugal / Brazil,287,321,291
42195,1820,Constitucion,Spain / Uruguay,,323,291
47966,1820,Voador,Portugal / Brazil,,550,290
42196,1820,Esperanza,Spain / Uruguay,,328,288
34148,1820,Confiance,France,,350,288
14872,1820,Mariquita,Spain / Uruguay,,308,282
49003,1820,Amazona,Portugal / Brazil,201,310,279
34199,1820,Valentin,France,,300,266
42905,1820,NS de la Piedad,Spain / Uruguay,,307,265
42237,1820,Felicie,France,,296,265
34099,1820,Gazelle,France,,319,263
34183,1820,Mentor (a) Téléma,France,,319,263
34198,1820,Thétis,France,,319,263
47107,1820,NS do Rosario,Portugal / Brazil,345,287,260
46443,1820,Providência,Portugal / Brazil,,284,258
42213,1820,Esperanza,Spain / Uruguay,,287,252
41398,1820,Soberano,Spain / Uruguay,,276,250
34106,1820,Laure,France,,273,250
34095,1820,Espérance,France,151,273,250
34169,1820,Henry,France,97,273,250
34119,1820,Pensée,France,187,273,250
34172,1820,Isis,France,232,273,250
34170,1820,Henry,France,98,273,250
34187,1820,Petite Betsy,France,,273,250
46834,1820,Comerciante,Portugal / Brazil,,273,250
46846,1820,NS da Conceição e Sr dos Passos,Portugal / Brazil,,273,250
46847,1820,Paquete da Bahia,Portugal / Brazil,,273,250
47084,1820,Gavião,Portugal / Brazil,,273,250
48843,1820,Oliveira,Portugal / Brazil,,273,250
46461,1820,General Cavalcanti,Portugal / Brazil,,273,250
46750,1820,Vitória,Portugal / Brazil,,273,250
900085,1820,Bom Caminho,Portugal / Brazil,,273,250
900091,1820,Purificação e Passos,Portugal / Brazil,,273,250
46493,1820,Pajaro,Spain / Uruguay,,275,248
34157,1820,Deux Soeurs,France,,278,246
34168,1820,Glaneur,France,,278,246
34175,1820,Joseph,France,,278,246
34720,1820,Procès,France,,370,240
40510,1820,Feiticeira,Portugal / Brazil,110,276,240
48835,1820,Vigilante Guerreiro,Portugal / Brazil,,430,230
49006,1820,Duque de Bragança,Portugal / Brazil,264,510,230
42007,1820,Alerta,Spain / Uruguay,,255,230
46442,1820,NS da Conceição Aliança,Portugal / Brazil,,251,230
42198,1820,Ana Josefa,Spain / Uruguay,,261,229
42197,1820,Maria Isabel,Spain / Uruguay,,260,228
40504,1820,Feiticeira,Portugal / Brazil,130,259,226
34142,1820,Béarnais,France,,253,226
42205,1820,Aquiles,Spain / Uruguay,,249,224
49034,1820,Bela Americana,Portugal / Brazil,360,239,217
41780,1820,Rosália,Portugal / Brazil,,239,217
48850,1820,Sinceridade,Portugal / Brazil,,239,217
47369,1820,Caridade,Portugal / Brazil,,239,217
46412,1820,Divina Pastora,Portugal / Brazil,,239,217
46741,1820,Viana,Portugal / Brazil,,239,217
46782,1820,Triunfo Africano,Portugal / Brazil,,239,217
900083,1820,Americana,Portugal / Brazil,,239,217
34725,1820,Feliz,France,,259,213
34164,1820,Félix (a) Rôdeur (a) Feliz,France,,255,213
41396,1820,Indústria,Portugal / Brazil,,243,210
49468,1820,Inocência,Portugal / Brazil,189,235,210
49984,1820,Ludovina,Portugal / Brazil,301,232,207
46492,1820,Antonia,Spain / Uruguay,,231,203
47111,1820,Fuinha,Portugal / Brazil,271,232,202
33521,1820,Africain,France,263,244,200
34144,1820,Caroline,France,,240,198
42903,1820,Jacinta,Spain / Uruguay,,217,197
42208,1820,Jesus Maria,Spain / Uruguay,,225,197
34139,1820,Atalante,France,,210,197
46495,1820,Laberinto,Spain / Uruguay,,237,195
49789,1820,Caridad,Spain / Uruguay,,216,193
34149,1820,Cosmopolite,France,,234,192
34159,1820,Elisa,France,118,234,192
34076,1820,Actif,France,,234,192
34143,1820,Bons Amis,France,,234,192
34150,1820,Cygne,France,,234,192
34152,1820,Désiré,France,,234,192
34155,1820,Deux Soeurs,France,,234,192
34156,1820,Deux Soeurs,France,,234,192
34158,1820,Eclair,France,,234,192
34162,1820,Etoile,France,,234,192
34177,1820,Léopold,France,,234,192
34180,1820,Magdelaine,France,,234,192
34185,1820, ,France,,234,192
34186,1820,Perle,France,,234,192
34188,1820,Petit Charles,France,,234,192
34189,1820,Pierre Valentine,France,,234,192
34195,1820,Syrène (a) Cybele,France,,234,192
34196,1820,Thémire,France,,234,192
34197,1820,Thereza,France,,234,192
34200,1820,Y,France,,234,192
48823,1820,Estrela,Portugal / Brazil,,211,191
46445,1820,Feiticeira,Portugal / Brazil,,216,188
42212,1820,Solicito,Spain / Uruguay,,209,188
39020,1820,Jellus,Spain / Uruguay,,201,178
113,1820,Tellus,Spain / Uruguay,,196,177
34161,1820,Espoir,France,,200,174
34131,1820,Adèle Aimée,France,,209,172
46494,1820,Segunda Necesidad,Spain / Uruguay,,205,169
14870,1820,Enridice,Netherlands,,179,164
2900,1820,Conde de Vila Flor,Portugal / Brazil,,183,162
34046,1820,Astrée,France,,183,160
49002,1820,Patrocínio,Portugal / Brazil,160,183,160
34096,1820,Espoir,France,,183,160
49028,1820,Amizade,Portugal / Brazil,337,183,160
112,1820,Maria,Denmark / Baltic,,184,160
34163,1820,Eugénie,France,307,183,160
49036,1820,Urânia,Portugal / Brazil,195,183,160
34178,1820,Levrette,France,118,183,160
49041,1820,Polifemo,Portugal / Brazil,220,183,160
34138,1820,Astrée,France,,183,160
41260,1820,Sociedade Feliz,Portugal / Brazil,,183,160
46833,1820,Bonfim Conceição Triunfante,Portugal / Brazil,,183,160
46835,1820,Esperança,Portugal / Brazil,,183,160
46852,1820,Formiga,Portugal / Brazil,,183,160
46860,1820,Toninha,Portugal / Brazil,,183,160
46862,1820,Nova Estrela,Portugal / Brazil,,183,160
46871,1820,Bela Astrea,Portugal / Brazil,,183,160
47089,1820,Fuinha,Portugal / Brazil,,183,160
46788,1820,Estrela,Portugal / Brazil,,183,160
34181,1820,Marie,France,,179,159
34193,1820,Sophie,France,,179,159
132,1820,Africain,France,,170,152
42200,1820,Caridad,Spain / Uruguay,,172,151
34100,1820,Irène,France,255,172,150
42211,1820,Nueva Vigia,Spain / Uruguay,,167,146
34179,1820,Louise (a) Normandie,France,245,145,130
42214,1820,Maria de la Luz,Spain / Uruguay,,145,127
7651,1820,Plattsburgh,Portugal / Brazil,,149,126
34125,1820,Télémaque,France,,135,122
34724,1820,Tres Montes,France,,136,119
47106,1820,Paquete do Rio,Portugal / Brazil,241,124,117
34107,1820,Levrette,France,,105,91
14871,1820,Cecilia,Spain / Uruguay,,94,90
34112,1820,Marie,France,,106,90
34113,1820,Marie Paule,,,100,88
2322,1820,NS do Monserrate,Spain / Uruguay,,85,84
2321,1820,Gazetta,Spain / Uruguay,,81,81
2320,1820,Francisco,Spain / Uruguay,,69,79
46446,1820,S José Protetor,Portugal / Brazil,,76,70
40505,1820,Cabragante,Portugal / Brazil,,50,46
44294,1820,Indústria (a) Invincival Segunda,Spain / Uruguay,,31,27
34137,1820,Angélique,France,,26,20
2730,1820,Marie,France,285,12,12
34174,1820,Jeune Estelle,France,,14,12
2327,1820,S Salvador,Portugal / Brazil,,1,1
270,1821,Amália,Portugal / Brazil,,759,734
272,1821,Mercantil,Portugal / Brazil,193,743,683
263,1821,S Antônio Destemido,Portugal / Brazil,251,741,680
238,1821,Tejo,Portugal / Brazil,356,992,632
40519,1821,S Domingos,Portugal / Brazil,,676,608
48859,1821,Santana Flor de Cintra,Portugal / Brazil,,642,573
125,1821,Atalanta,Spain / Uruguay,,634,570
280,1821,Henriqueta,Portugal / Brazil,494,573,561
235,1821,Caçador,Portugal / Brazil,373,557,549
284,1821,Caçador,Portugal / Brazil,214,609,523
285,1821, ,Portugal / Brazil,,595,516
266,1821,Santana Flor de Luanda,Portugal / Brazil,291,566,514
48855,1821,Bom Jesus Triunfo,Portugal / Brazil,198,566,513
240,1821,Especulação,Portugal / Brazil,310,522,511
277,1821,Imperador Feliz,Portugal / Brazil,263,579,507
124,1821,Minerva,Spain / Uruguay,,556,500
279,1821,Luís,Portugal / Brazil,243,544,500
275,1821,Indústria,Portugal / Brazil,186,511,496
40516,1821,Príncipe Real Duque de Bragança,Portugal / Brazil,233,531,481
46828,1821,Minerva,Portugal / Brazil,,530,473
46844,1821,Tâmega,Portugal / Brazil,,530,473
47042,1821,Vigilante,Portugal / Brazil,,530,473
49885,1821,D Domingos,Portugal / Brazil,,530,473
48000,1821,Príncipe Regente,Portugal / Brazil,,530,473
900101,1821,Viscondessa,Portugal / Brazil,,530,473
49099,1821,Adamastor,Portugal / Brazil,248,509,466
268,1821,Mariana Dáfne,Portugal / Brazil,250,481,460
273,1821,General Rêgo,Portugal / Brazil,258,510,452
34266,1821,Prince D'Orange,France,,548,452
276,1821,Seis de Fevereiro,Portugal / Brazil,242,450,449
282,1821,Feliz Americano,Portugal / Brazil,199,492,446
48863,1821,Vigilante Africano,Portugal / Brazil,192,490,444
257,1821,Conde dos Arcos,Portugal / Brazil,,461,439
48860,1821,Lucrécia,Portugal / Brazil,,475,436
40522,1821,S José Salinas,Portugal / Brazil,201,475,435
251,1821,Leopoldina,Portugal / Brazil,243,455,433
255,1821,NS da Guia Morgado do Almeo,Portugal / Brazil,288,450,430
262,1821, ,Portugal / Brazil,,450,429
41316,1821,Regente,Portugal / Brazil,,472,428
34270,1821,Silence,France,,514,421
234,1821,Trajano,Portugal / Brazil,293,416,408
48862,1821,S Antônio Protetor,Portugal / Brazil,251,449,407
49100,1821,Zéfiro,Portugal / Brazil,263,448,406
40514,1821,Trajano,Portugal / Brazil,162,439,398
236,1821,Mercúrio,Portugal / Brazil,216,425,396
253,1821,S Rosa,Portugal / Brazil,227,431,395
283,1821,Polifemo,Portugal / Brazil,196,394,394
127,1821,NS de Pilar (a) L Zaragor,Spain / Uruguay,,436,392
128,1821,Herculina,Spain / Uruguay,,434,390
278,1821,S Pedro do Sul,Portugal / Brazil,257,407,390
281,1821,Tejo,Portugal / Brazil,170,468,388
7414,1821,Triunfo da Inveja,Portugal / Brazil,,400,387
244,1821, ,Portugal / Brazil,,451,385
252,1821,Esperança,Portugal / Brazil,226,581,385
40649,1821,Adamastor,Portugal / Brazil,137,439,378
258,1821,Reino do Brasil,Portugal / Brazil,259,528,378
48856,1821,Bonfim,Portugal / Brazil,224,417,378
48858,1821,Feliz Destino,Portugal / Brazil,255,416,377
274,1821,Bela Americana,Portugal / Brazil,272,495,374
250,1821,Maria Tomásia,Portugal / Brazil,,384,367
48861,1821,Primoroso Divino,Portugal / Brazil,,405,367
48761,1821,S André Diligente,Portugal / Brazil,217,404,366
260,1821,NS do Baluarte,Portugal / Brazil,,375,365
265,1821,Emília,Portugal / Brazil,290,415,354
49467,1821,Aventureiro da América,Portugal / Brazil,,390,353
46887,1821,Barão de Laguna,Portugal / Brazil,,390,353
47041,1821,Desengano Feliz,Portugal / Brazil,,390,353
47044,1821,Estrela,Portugal / Brazil,,390,353
47091,1821,Primoroso Divino,Portugal / Brazil,,390,353
49997,1821,Príncipe D João,Portugal / Brazil,,390,353
46791,1821,Vitória,Portugal / Brazil,,390,353
900096,1821,Livramento,Portugal / Brazil,,390,353
34255,1821,Neptune,France,,425,350
239,1821,Quatro de Abril,Portugal / Brazil,292,362,342
249,1821,Elisa,Portugal / Brazil,365,500,342
269,1821,Ligeiro,Portugal / Brazil,274,408,339
34192,1821,Societe,France,,376,335
34236,1821,Ida,France,,376,335
34251,1821,Magdelaine,France,,376,335
34264,1821,Pilote,France,,376,335
286,1821,Novo Despique,Portugal / Brazil,,450,322
243,1821,Paquete do Rio,Portugal / Brazil,304,476,311
287,1821,Patrocínio,Portugal / Brazil,210,358,310
34726,1821,Constitucion,France,,341,307
130,1821,Merced,Spain / Uruguay,,340,306
2901,1821,Bela de Dros da Morguerio,Portugal / Brazil,,345,301
34226,1821,Etincelle,France,,325,300
34151,1821,Dauphin,France,168,325,300
40521,1821,Avoadora,Portugal / Brazil,,334,298
40524,1821,Avoador,Portugal / Brazil,,331,295
246,1821,Júlia,Portugal / Brazil,,433,291
245,1821,Minerva,Portugal / Brazil,268,432,290
254,1821,S José Diligente Vulcano,Portugal / Brazil,230,312,287
7416,1821,Marquês de Pombal,Portugal / Brazil,,342,284
256,1821,Grão Penedo,Portugal / Brazil,239,374,281
900102,1821,Zéfiro,Portugal / Brazil,,299,277
48752,1821,NS da Boa Viagem Abismo,Portugal / Brazil,204,299,271
242,1821,Duque de Bragança,Portugal / Brazil,263,508,270
271,1821,Urânia,Portugal / Brazil,200,304,270
247,1821,Feliz Carlota,Portugal / Brazil,271,434,267
40526,1821,NS da Conceição Aliança,Portugal / Brazil,261,289,265
2911,1821,Gavião,Portugal / Brazil,,287,264
34214,1821,Caroline,France,,319,263
34201,1821,Abondance,France,,319,263
34215,1821,Clarisse,France,,319,263
34230,1821,Fox (a) Grand Fox,France,,319,263
34265,1821,Prince,France,,319,263
42194,1821,Francisco Valentin,Spain / Uruguay,,291,262
248,1821,Pastora de Lima,Portugal / Brazil,218,337,260
34216,1821,Confiance,France,,316,260
34221,1821,Edouard (a) Maria,France,,266,259
7415,1821,S Sebastião,Portugal / Brazil,,276,253
34173,1821,Jeune Alexandre (a) Prince,France,161,273,250
131,1821,Romana,Portugal / Brazil,,273,250
34224,1821,Espérance,France,174,273,250
34223,1821,Elisa,France,,273,250
34261,1821,Petite Lilie,France,,273,250
34271,1821,Société,France,,273,250
46829,1821,Dourado,Portugal / Brazil,,273,250
46843,1821,Vigilante Guerreiro (a) Lêndea,Portugal / Brazil,,273,250
46882,1821,Santana,Portugal / Brazil,,273,250
47086,1821,Silveirinha,Portugal / Brazil,,273,250
49919,1821,Bonfim,Portugal / Brazil,,273,250
46753,1821,Paz e União,Portugal / Brazil,,273,250
46783,1821,Boa Hora,Portugal / Brazil,,273,250
34253,1821,Mathilde,France,,278,246
119,1821,Aimable Henriette,France,121,269,246
34269,1821,Santa Rosalia,France,,296,244
241,1821,Lucônia,Portugal / Brazil,195,346,241
34245,1821,Jules Hyppolite,France,,250,240
2896,1821,Apolo,Portugal / Brazil,217,239,231
267,1821,Feliz Dias,Portugal / Brazil,339,254,227
259,1821,S José Diligente Vulcano,Portugal / Brazil,323,325,225
40525,1821,Feiticeira,Portugal / Brazil,167,255,222
48857,1821,Feiticeira,Portugal / Brazil,148,242,222
34229,1821,Expérience,France,,250,222
48901,1821,Trajano,Portugal / Brazil,183,242,219
34225,1821,Espoir,France,136,220,219
46885,1821,Santíssimo Sacramento Segunda Rosália,Portugal / Brazil,,239,217
47043,1821,Diligente,Portugal / Brazil,,239,217
46784,1821,Triunfo Africano,Portugal / Brazil,,239,217
900093,1821,Bela África,Portugal / Brazil,,239,217
900094,1821,Boa Hora,Portugal / Brazil,,239,217
900097,1821,S Antônio,Portugal / Brazil,,239,217
900098,1821,S João,Portugal / Brazil,,239,217
900100,1821,Socorro?,Portugal / Brazil,,239,217
42193,1821,Maria de la Luz,Spain / Uruguay,,246,216
2912,1821,Adelaide,Portugal / Brazil,,232,207
126,1821,Zéfiro,Portugal / Brazil,308,224,205
34134,1821,Africain,France,,233,204
40541,1821,Velha de Deus,Portugal / Brazil,213,234,204
34147,1821,Charlotte,France,,218,200
42192,1821,Nueva Virgen,Spain / Uruguay,,223,196
48849,1821,Sinceridade,Portugal / Brazil,185,214,194
237,1821,Patrocínio,Portugal / Brazil,217,554,194
34136,1821,Amis,France,,234,192
34202,1821,Achille,France,,234,192
34211,1821,Béatrix,France,,234,192
34222,1821,Elisa,France,,234,192
34227,1821,Etoile,France,,234,192
34233,1821,Héritier de Bordeaux,France,,234,192
34239,1821,Iris,France,,234,192
34242,1821,Jalouse,France,,234,192
34247,1821,Léander (a) Fame,France,,234,192
34254,1821,Narcisse,France,,234,192
34256,1821,Neptune,France,,234,192
34257,1821,Normandie (a) Louise,France,,234,192
34272,1821,Themis,France,,234,192
34274,1821,Y,France,,234,192
40535,1821,Silveira,Portugal / Brazil,,187,171
34204,1821,Africain,France,,170,162
34167,1821,Gazelle (a) Cirella,France,189,183,160
34240,1821,Isa,France,,183,160
41259,1821,Sociedade Feliz,Portugal / Brazil,,183,160
46845,1821,Constituição,Portugal / Brazil,,183,160
46883,1821,NS do Monte do Carmo Lusitana,Portugal / Brazil,,183,160
46886,1821,Nova Estrela,Portugal / Brazil,,183,160
47353,1821,Liberal,Portugal / Brazil,,183,160
900095,1821,Juliana,Portugal / Brazil,,183,160
900099,1821,Segunda Estrela,Portugal / Brazil,,183,160
2899,1821,Conde de Vila Flor,Portugal / Brazil,,179,159
34259,1821,Paquebot,France,,179,159
34267,1821,Rose,France,,179,159
2910,1821,Constante,Portugal / Brazil,,182,154
120,1821,Daphnée,France,,150,150
34205,1821,Africain,France,67,167,146
34209,1821,Aurora,France,,164,143
133,1821,Antonica,Spain / Uruguay,,158,139
2325,1821,NS de Caridad,Spain / Uruguay,180,153,136
40538,1821,Sinceridade,Portugal / Brazil,252,149,135
40540,1821,NS da Conceição Minerva,Portugal / Brazil,256,143,135
42191,1821,Dos Hermanos,Spain / Uruguay,,144,126
129,1821,Esencia,U.S.A.,,129,113
261,1821,NS da Conceição e Sr dos Passos,Portugal / Brazil,,202,113
2324,1821,Nueva Virgen,Spain / Uruguay,180,140,106
34258,1821,Paix,France,,122,104
34263,1821,Phylis,France,,104,101
34246,1821,Josephine,France,,103,91
40517,1821,Minerva,Portugal / Brazil,317,98,85
7418,1821,Maria,Portugal / Brazil,,87,84
121,1821,Aurore,France,,94,82
2328,1821,D Eugênia,Portugal / Brazil,152,83,78
40529,1821,Oriente,Portugal / Brazil,362,76,69
34203,1821,Actif,France,,78,64
5084,1821,NS da Conceição,Portugal / Brazil,,56,54
34252,1821,Marie,France,,12,11
47354,1821,S Francisco de Assis,Portugal / Brazil,330,13,11
41902,1821,Carlota,Spain / Uruguay,,250,9
134,1822,S José Americano,Portugal / Brazil,387,808,750
176,1822,Mercantil,Portugal / Brazil,239,733,695
154,1822,Príncipe Regente,Portugal / Brazil,,681,664
172,1822,Amália,Portugal / Brazil,214,760,607
195,1822,Africano Constitucional,Portugal / Brazil,,639,590
178,1822,Flor do Brasil,Portugal / Brazil,283,655,572
49886,1822,D Domingos,Portugal / Brazil,229,629,561
190,1822,Esperança,Portugal / Brazil,178,574,561
192,1822,Imperador Feliz,Portugal / Brazil,315,617,541
179,1822,Caçador,Portugal / Brazil,180,595,535
173,1822,Santana Flor de Luanda,Portugal / Brazil,233,545,533
181,1822,Adamastor,Portugal / Brazil,226,525,524
163,1822,S Antônio Destemido (a) S Amaro,Portugal / Brazil,205,747,519
40545,1822,Bom Jesus Triunfo,Portugal / Brazil,199,566,513
288,1822, ,Portugal / Brazil,,607,500
189,1822,Paquete do Rio,Portugal / Brazil,209,499,495
155,1822,Príncipe Real Duque de Bragança,Portugal / Brazil,230,536,486
149,1822,Zéfiro,Portugal / Brazil,192,504,483
153,1822,Minerva,Portugal / Brazil,210,577,475
900110,1822,Voadora,Portugal / Brazil,,530,473
188,1822,Golfinho,Portugal / Brazil,194,519,470
184,1822,General Rêgo,Portugal / Brazil,286,515,467
177,1822,Seis de Fevereiro,Portugal / Brazil,,467,466
138,1822,Paquete do Rio,Portugal / Brazil,215,470,460
148,1822,Trajano,Portugal / Brazil,224,462,460
197,1822,Pastora de Lima,Portugal / Brazil,243,467,460
156,1822,Vinte e Seis de Fevereiro,Portugal / Brazil,249,623,455
162,1822,Feliz Eugênia,Portugal / Brazil,253,672,455
193,1822,Aurora do Cabo,Portugal / Brazil,,497,452
151,1822,Leopoldina,Portugal / Brazil,,481,448
293,1822,Bom Caminho,Portugal / Brazil,329,484,441
39021,1822,Recua,Spain / Uruguay,,475,436
145,1822,NS da Guia,Portugal / Brazil,246,529,436
185,1822,Polifemo,Portugal / Brazil,179,438,434
170,1822,Grão Penedo,Portugal / Brazil,286,459,432
48903,1822,Vigilante Africano,Portugal / Brazil,246,472,428
175,1822,S José Diligente,Portugal / Brazil,,467,428
160,1822,Conde dos Arcos,Portugal / Brazil,182,477,425
191,1822,Esperança,Portugal / Brazil,252,431,425
140,1822,Amazona,Portugal / Brazil,197,465,422
2759,1822,Juliet,France,,511,421
147,1822,Ulisses,Portugal / Brazil,250,631,418
196,1822,NS da Conceição e Sr dos Passos,Portugal / Brazil,149,451,418
135,1822,Golfinho,Portugal / Brazil,226,460,417
137,1822,S Filipe Londoffe,Portugal / Brazil,,428,413
205,1822,Vitória,Portugal / Brazil,408,421,412
34316,1822,Fox,France,,500,412
47326,1822,Andorinha do Tejo,Portugal / Brazil,,492,412
146,1822,Maria Tomásia,Portugal / Brazil,,470,410
291,1822,S José Diligente Vulcano,Portugal / Brazil,367,418,410
214,1822,Cisne,Portugal / Brazil,254,419,409
142,1822,Pastora de Lima,Portugal / Brazil,,467,407
186,1822,Trajano,Portugal / Brazil,,410,407
159,1822,General Silveira,Portugal / Brazil,,460,406
143,1822,Esperança,Portugal / Brazil,203,431,402
144,1822,Triunfo do Brasil,Portugal / Brazil,261,532,401
40544,1822,S José Salinas,Portugal / Brazil,207,442,400
168,1822,NS da Conceição e Sr dos Passos,Portugal / Brazil,222,449,400
203,1822,Desengano Feliz,Portugal / Brazil,,408,390
174,1822,Ligeiro,Portugal / Brazil,257,408,390
34332,1822,Pauline Amanda,France,,467,390
46800,1822,Visconde de S Lourenço,Portugal / Brazil,196,424,388
169,1822,Reino do Brasil,Portugal / Brazil,212,425,388
150,1822,Mercúrio,Portugal / Brazil,250,420,384
215,1822,Maria da Glória,Portugal / Brazil,146,395,381
227,1822,Maria da Glória,Portugal / Brazil,93,389,381
152,1822,Mariana,Portugal / Brazil,250,520,380
295,1822,Maria da Glória,Portugal / Brazil,,383,380
164,1822,Maria,Portugal / Brazil,328,448,379
180,1822,Tejo,Portugal / Brazil,237,472,376
161,1822,Mariana Dáfne,Portugal / Brazil,182,479,375
167,1822,S José Diligente Vulcano,Portugal / Brazil,230,390,362
217,1822,Zéfiro,Portugal / Brazil,127,380,357
48898,1822,Primoroso Divino,Portugal / Brazil,,393,356
208,1822,Paz e União,Portugal / Brazil,,371,355
47053,1822,Brinquedo dos Meninos,Portugal / Brazil,242,390,353
41799,1822,Feliz Americano,Portugal / Brazil,,390,353
49737,1822,Oriente,Portugal / Brazil,,390,353
47045,1822,Estrela,Portugal / Brazil,,390,353
47094,1822,Trajano,Portugal / Brazil,,390,353
48899,1822,S José das Salinas,Portugal / Brazil,,390,353
48900,1822,S José das Salinas,Portugal / Brazil,,390,353
48904,1822,General Sampaio,Portugal / Brazil,,390,353
48906,1822,Bonfim,Portugal / Brazil,,390,353
46456,1822,Maria Teresa,Portugal / Brazil,,390,353
46786,1822,Tejo,Portugal / Brazil,,390,353
47985,1822,S Pedro do Sul,Portugal / Brazil,,390,353
900104,1822,Luís,Portugal / Brazil,,390,353
158,1822,General Sampaio,Portugal / Brazil,184,465,352
223,1822,NS da Conceição,Portugal / Brazil,227,365,352
187,1822,Bela Americana,Portugal / Brazil,315,384,351
47026,1822,Desengano,Portugal / Brazil,131,368,337
34325,1822,Léopold,France,,376,335
194,1822,Triunfo do Brasil,Portugal / Brazil,210,338,335
34283,1822,Angèlique,France,,352,335
47050,1822,Galiana,Portugal / Brazil,183,352,322
222,1822,Alegria dos Anjos,Portugal / Brazil,423,332,315
34262,1822,Phoenix,France,281,350,309
900103,1822, ,Portugal / Brazil,,344,307
2928,1822,Gomba,Portugal / Brazil,,324,300
206,1822,Paquete da Bahia,Portugal / Brazil,254,307,300
2734,1822,Vigilante,France,139,345,300
136,1822,Aurora do Cabo,Portugal / Brazil,257,492,298
182,1822,Marquês de Pombal,Portugal / Brazil,243,300,298
226,1822,União,Portugal / Brazil,200,327,297
2917,1822,Primeira Estrela,Portugal / Brazil,,296,292
165,1822,S Rosa,Portugal / Brazil,,313,291
2935,1822,S Antônio de Lisboa,Portugal / Brazil,186,336,291
212,1822,Lucrécia,Portugal / Brazil,,304,290
34234,1822,Heureuse Etoile (a) Feliz,France,178,314,289
42240,1822,Feliz,France,,351,289
